Origen_Continente;Origen;Destino;Destino_Provincia;Anyo;Mes;Mes_Nombre;Tiempo_Medio_Estancia;Gasto_Medio_Diario_PorVisitante;Total_Turistas;Total_Pernoctaciones
Europa;Alemania;Andalucía;Jaén;2020;10;Octubre;29,6;82,25;1158;34277
Europa;Alemania;Andalucía;Jaén;2020;11;Noviembre;23,5;82,25;1272;29892
Europa;Alemania;Andalucía;Jaén;2020;12;Diciembre;20,4;82,25;1076;21950
Europa;Andorra;Andalucía;Jaén;2020;1;Enero;10,2;80,62;40;408
Europa;Andorra;Andalucía;Jaén;2020;8;Agosto;11,4;80,62;55;627
Europa;Andorra;Andalucía;Jaén;2020;9;Septiembre;7,4;80,62;40;296
Europa;Austria;Andalucía;Jaén;2020;1;Enero;9,4;80,01;582;5471
Europa;Austria;Andalucía;Jaén;2020;2;Febrero;8,9;80,01;565;5029
Europa;Austria;Andalucía;Jaén;2020;3;Marzo;16,9;80,01;402;6794
Europa;Austria;Andalucía;Jaén;2020;4;Abril;9,6;80,01;81;778
Europa;Austria;Andalucía;Jaén;2020;5;Mayo;8,4;80,01;125;1050
Europa;Austria;Andalucía;Jaén;2020;6;Junio;6,3;80,01;164;1033
Europa;Austria;Andalucía;Jaén;2020;7;Julio;11,3;80,01;498;5627
Europa;Austria;Andalucía;Jaén;2020;8;Agosto;12,7;80,01;499;6337
Europa;Austria;Andalucía;Jaén;2020;9;Septiembre;8,7;80,01;280;2436
Europa;Austria;Andalucía;Jaén;2020;10;Octubre;13,6;80,01;552;7507
Europa;Austria;Andalucía;Jaén;2020;11;Noviembre;9,1;80,01;229;2084
Europa;Austria;Andalucía;Jaén;2020;12;Diciembre;11,7;80,01;381;4458
Europa;Bélgica;Andalucía;Jaén;2020;1;Enero;10,2;69,04;367;3743
Europa;Bélgica;Andalucía;Jaén;2020;2;Febrero;6,7;69,04;276;1849
Europa;Bélgica;Andalucía;Jaén;2020;3;Marzo;11,5;69,04;225;2588
Europa;Bélgica;Andalucía;Jaén;2020;4;Abril;13,8;69,04;79;1090
Europa;Bélgica;Andalucía;Jaén;2020;5;Mayo;11,7;69,04;81;948
Europa;Bélgica;Andalucía;Jaén;2020;6;Junio;8,9;69,04;153;1362
Europa;Bélgica;Andalucía;Jaén;2020;7;Julio;8,6;69,04;253;2176
Europa;Bélgica;Andalucía;Jaén;2020;8;Agosto;12,6;69,04;393;4952
Europa;Bélgica;Andalucía;Jaén;2020;9;Septiembre;12;69,04;227;2724
Europa;Bélgica;Andalucía;Jaén;2020;10;Octubre;12,1;69,04;221;2674
Europa;Bélgica;Andalucía;Jaén;2020;11;Noviembre;11,8;69,04;175;2065
Europa;Bélgica;Andalucía;Jaén;2020;12;Diciembre;11,5;69,04;227;2611
Europa;Dinamarca;Andalucía;Jaén;2020;1;Enero;12,6;59,02;193;2432
Europa;Dinamarca;Andalucía;Jaén;2020;2;Febrero;12,8;59,02;252;3226
Europa;Dinamarca;Andalucía;Jaén;2020;3;Marzo;15,7;59,02;146;2292
Europa;Dinamarca;Andalucía;Jaén;2020;4;Abril;19;59,02;109;2071
Europa;Dinamarca;Andalucía;Jaén;2020;5;Mayo;9,9;59,02;191;1891
Europa;Dinamarca;Andalucía;Jaén;2020;6;Junio;9,7;59,02;176;1707
Europa;Dinamarca;Andalucía;Jaén;2020;7;Julio;14,9;59,02;222;3308
Europa;Dinamarca;Andalucía;Jaén;2020;8;Agosto;14,1;59,02;243;3426
Europa;Dinamarca;Andalucía;Jaén;2020;9;Septiembre;12,7;59,02;256;3251
Europa;Dinamarca;Andalucía;Jaén;2020;10;Octubre;14,4;59,02;262;3773
Europa;Dinamarca;Andalucía;Jaén;2020;11;Noviembre;11,1;59,02;332;3685
Europa;Dinamarca;Andalucía;Jaén;2020;12;Diciembre;12,3;59,02;340;4182
Europa;Finlandia;Andalucía;Jaén;2020;1;Enero;6,3;51,52;31;195
Europa;Francia;Andalucía;Jaén;2020;1;Enero;16,7;54,54;2755;46009
Europa;Francia;Andalucía;Jaén;2020;2;Febrero;16,5;54,54;2490;41085
Europa;Francia;Andalucía;Jaén;2020;3;Marzo;22,6;54,54;2376;53698
Europa;Francia;Andalucía;Jaén;2020;4;Abril;24,5;54,54;899;22026
Europa;Francia;Andalucía;Jaén;2020;5;Mayo;17,1;54,54;970;16587
Europa;Francia;Andalucía;Jaén;2020;6;Junio;10,4;54,54;1730;17992
Europa;Francia;Andalucía;Jaén;2020;7;Julio;15,3;54,54;2694;41218
Europa;Francia;Andalucía;Jaén;2020;8;Agosto;13,9;54,54;2953;41047
Europa;Francia;Andalucía;Jaén;2020;9;Septiembre;15,9;54,54;2302;36602
Europa;Francia;Andalucía;Jaén;2020;10;Octubre;15,2;54,54;2490;37848
Europa;Francia;Andalucía;Jaén;2020;11;Noviembre;18,3;54,54;1559;28530
Europa;Francia;Andalucía;Jaén;2020;12;Diciembre;20,4;54,54;2594;52918
Europa;Irlanda;Andalucía;Jaén;2020;1;Enero;9,1;64,77;93;846
Europa;Irlanda;Andalucía;Jaén;2020;2;Febrero;10,5;64,77;42;441
Europa;Irlanda;Andalucía;Jaén;2020;3;Marzo;14,3;64,77;47;672
Europa;Irlanda;Andalucía;Jaén;2020;6;Junio;8,6;64,77;40;344
Europa;Irlanda;Andalucía;Jaén;2020;7;Julio;8,8;64,77;49;431
Europa;Irlanda;Andalucía;Jaén;2020;8;Agosto;15,3;64,77;55;842
Europa;Irlanda;Andalucía;Jaén;2020;9;Septiembre;12,6;64,77;42;529
Europa;Irlanda;Andalucía;Jaén;2020;10;Octubre;11,7;64,77;40;468
Europa;Irlanda;Andalucía;Jaén;2020;11;Noviembre;14,4;64,77;52;749
Europa;Irlanda;Andalucía;Jaén;2020;12;Diciembre;13,1;64,77;61;799
Europa;Italia;Andalucía;Jaén;2020;1;Enero;11,2;50,45;778;8714
Europa;Italia;Andalucía;Jaén;2020;2;Febrero;9,7;50,45;469;4549
Europa;Italia;Andalucía;Jaén;2020;3;Marzo;12,3;50,45;415;5105
Europa;Italia;Andalucía;Jaén;2020;4;Abril;11,9;50,45;227;2701
Europa;Italia;Andalucía;Jaén;2020;5;Mayo;11;50,45;279;3069
Europa;Italia;Andalucía;Jaén;2020;6;Junio;6,6;50,45;354;2336
Europa;Italia;Andalucía;Jaén;2020;7;Julio;9,8;50,45;427;4185
Europa;Italia;Andalucía;Jaén;2020;8;Agosto;11,9;50,45;429;5105
Europa;Italia;Andalucía;Jaén;2020;9;Septiembre;10,4;50,45;347;3609
Europa;Italia;Andalucía;Jaén;2020;10;Octubre;9,5;50,45;402;3819
Europa;Italia;Andalucía;Jaén;2020;11;Noviembre;10,3;50,45;387;3986
Europa;Italia;Andalucía;Jaén;2020;12;Diciembre;10,9;50,45;444;4840
Europa;Noruega;Andalucía;Jaén;2020;1;Enero;11,8;68,6;49;578
Europa;Noruega;Andalucía;Jaén;2020;2;Febrero;10,4;68,6;35;364
Europa;Países Bajos;Andalucía;Jaén;2020;1;Enero;11,2;56,73;2680;30016
Europa;Países Bajos;Andalucía;Jaén;2020;2;Febrero;8,8;56,73;1887;16606
Europa;Países Bajos;Andalucía;Jaén;2020;3;Marzo;15,4;56,73;2115;32571
Europa;Países Bajos;Andalucía;Jaén;2020;4;Abril;13,4;56,73;1072;14365
Europa;Países Bajos;Andalucía;Jaén;2020;5;Mayo;11,4;56,73;1449;16519
Europa;Países Bajos;Andalucía;Jaén;2020;6;Junio;6,7;56,73;1733;11611
Europa;Países Bajos;Andalucía;Jaén;2020;7;Julio;11,6;56,73;2531;29360
Europa;Países Bajos;Andalucía;Jaén;2020;8;Agosto;12,5;56,73;3235;40438
Europa;Países Bajos;Andalucía;Jaén;2020;9;Septiembre;11,5;56,73;2503;28785
Europa;Países Bajos;Andalucía;Jaén;2020;10;Octubre;13,1;56,73;2629;34440
Europa;Países Bajos;Andalucía;Jaén;2020;11;Noviembre;12,4;56,73;2143;26573
Europa;Países Bajos;Andalucía;Jaén;2020;12;Diciembre;13,6;56,73;2476;33674
Europa;Polonia;Andalucía;Jaén;2020;1;Enero;9,1;42,02;308;2803
Europa;Polonia;Andalucía;Jaén;2020;2;Febrero;7,7;42,02;263;2025
Europa;Polonia;Andalucía;Jaén;2020;3;Marzo;6,9;42,02;196;1352
Europa;Polonia;Andalucía;Jaén;2020;4;Abril;7,1;42,02;64;454
Europa;Polonia;Andalucía;Jaén;2020;5;Mayo;4,7;42,02;112;526
Europa;Polonia;Andalucía;Jaén;2020;6;Junio;4,3;42,02;142;611
Europa;Polonia;Andalucía;Jaén;2020;7;Julio;7,2;42,02;196;1411
Europa;Polonia;Andalucía;Jaén;2020;8;Agosto;8,1;42,02;186;1507
Europa;Polonia;Andalucía;Jaén;2020;9;Septiembre;5,9;42,02;178;1050
Europa;Polonia;Andalucía;Jaén;2020;10;Octubre;7,2;42,02;226;1627
Europa;Polonia;Andalucía;Jaén;2020;11;Noviembre;5,1;42,02;209;1066
Europa;Polonia;Andalucía;Jaén;2020;12;Diciembre;8,8;42,02;227;1998
Europa;Portugal;Andalucía;Jaén;2020;1;Enero;8,8;58,38;300;2640
Europa;Portugal;Andalucía;Jaén;2020;2;Febrero;8,9;58,38;221;1967
Europa;Portugal;Andalucía;Jaén;2020;3;Marzo;13;58,38;196;2548
Europa;Portugal;Andalucía;Jaén;2020;4;Abril;15,8;58,38;76;1201
Europa;Portugal;Andalucía;Jaén;2020;5;Mayo;13,9;58,38;101;1404
Europa;Portugal;Andalucía;Jaén;2020;6;Junio;7,6;58,38;141;1072
Europa;Portugal;Andalucía;Jaén;2020;7;Julio;12,9;58,38;263;3393
Europa;Portugal;Andalucía;Jaén;2020;8;Agosto;16,2;58,38;287;4649
Europa;Portugal;Andalucía;Jaén;2020;9;Septiembre;11;58,38;227;2497
Europa;Portugal;Andalucía;Jaén;2020;10;Octubre;15,5;58,38;217;3364
Europa;Portugal;Andalucía;Jaén;2020;11;Noviembre;12;58,38;146;1752
Europa;Portugal;Andalucía;Jaén;2020;12;Diciembre;16;58,38;263;4208
Europa;Reino Unido;Andalucía;Jaén;2020;1;Enero;11;66,3;1227;13497
Europa;Reino Unido;Andalucía;Jaén;2020;2;Febrero;8,6;66,3;663;5702
Europa;Reino Unido;Andalucía;Jaén;2020;3;Marzo;14,3;66,3;650;9295
Europa;Reino Unido;Andalucía;Jaén;2020;4;Abril;20,3;66,3;215;4365
Europa;Reino Unido;Andalucía;Jaén;2020;5;Mayo;20,6;66,3;238;4903
Europa;Reino Unido;Andalucía;Jaén;2020;6;Junio;10,4;66,3;245;2548
Europa;Reino Unido;Andalucía;Jaén;2020;7;Julio;12;66,3;571;6852
Europa;Reino Unido;Andalucía;Jaén;2020;8;Agosto;16,2;66,3;683;11065
Europa;Reino Unido;Andalucía;Jaén;2020;9;Septiembre;15,7;66,3;565;8871
Europa;Reino Unido;Andalucía;Jaén;2020;10;Octubre;16,7;66,3;494;8250
Europa;Reino Unido;Andalucía;Jaén;2020;11;Noviembre;18,2;66,3;363;6607
Europa;Reino Unido;Andalucía;Jaén;2020;12;Diciembre;15,4;66,3;550;8470
Europa;Rumanía;Andalucía;Jaén;2020;1;Enero;19,8;63,11;336;6653
Europa;Rumanía;Andalucía;Jaén;2020;2;Febrero;11,7;63,11;187;2188
Europa;Rumanía;Andalucía;Jaén;2020;3;Marzo;10,5;63,11;76;798
Europa;Rumanía;Andalucía;Jaén;2020;4;Abril;8,2;63,11;42;344
Europa;Rumanía;Andalucía;Jaén;2020;5;Mayo;6,4;63,11;57;365
Europa;Rumanía;Andalucía;Jaén;2020;6;Junio;5,5;63,11;82;451
Europa;Rumanía;Andalucía;Jaén;2020;7;Julio;7;63,11;69;483
Europa;Rumanía;Andalucía;Jaén;2020;8;Agosto;9,5;63,11;58;551
Europa;Rumanía;Andalucía;Jaén;2020;9;Septiembre;6,1;63,11;68;415
Europa;Rumanía;Andalucía;Jaén;2020;10;Octubre;8,8;63,11;71;625
Europa;Rumanía;Andalucía;Jaén;2020;11;Noviembre;5,9;63,11;166;979
Europa;Rumanía;Andalucía;Jaén;2020;12;Diciembre;11,6;63,11;220;2552
Europa;Rusia;Andalucía;Jaén;2020;1;Enero;6,3;88,86;30;189
Europa;Suecia;Andalucía;Jaén;2020;1;Enero;18,5;59,07;1161;21479
Europa;Suecia;Andalucía;Jaén;2020;2;Febrero;15,1;59,07;894;13499
Europa;Suecia;Andalucía;Jaén;2020;3;Marzo;21;59,07;1102;23142
Europa;Suecia;Andalucía;Jaén;2020;4;Abril;12,2;59,07;750;9150
Europa;Suecia;Andalucía;Jaén;2020;5;Mayo;11,8;59,07;785;9263
Europa;Suecia;Andalucía;Jaén;2020;6;Junio;8,4;59,07;902;7577
Europa;Suecia;Andalucía;Jaén;2020;7;Julio;17,1;59,07;1068;18263
Europa;Suecia;Andalucía;Jaén;2020;8;Agosto;19,6;59,07;1122;21991
Europa;Suecia;Andalucía;Jaén;2020;9;Septiembre;12;59,07;1003;12036
Europa;Suecia;Andalucía;Jaén;2020;10;Octubre;19,3;59,07;1250;24125
Europa;Suecia;Andalucía;Jaén;2020;11;Noviembre;12,1;59,07;1053;12741
Europa;Suecia;Andalucía;Jaén;2020;12;Diciembre;17,5;59,07;1237;21648
Europa;Suiza;Andalucía;Jaén;2020;1;Enero;10,2;122,28;175;1785
Europa;Suiza;Andalucía;Jaén;2020;2;Febrero;7,2;122,28;69;497
Europa;Suiza;Andalucía;Jaén;2020;3;Marzo;13,1;122,28;53;694
Europa;Suiza;Andalucía;Jaén;2020;7;Julio;6,9;122,28;102;704
Europa;Suiza;Andalucía;Jaén;2020;8;Agosto;9,5;122,28;143;1359
Europa;Suiza;Andalucía;Jaén;2020;9;Septiembre;9;122,28;43;387
Europa;Suiza;Andalucía;Jaén;2020;10;Octubre;13,1;122,28;52;681
Europa;Suiza;Andalucía;Jaén;2020;11;Noviembre;5,8;122,28;31;180
Europa;Suiza;Andalucía;Jaén;2020;12;Diciembre;8,3;122,28;79;656
Europa;Alemania;Andalucía;Jaén;2022;1;Enero;13,9;85,8;1310;18209
Europa;Alemania;Andalucía;Jaén;2022;2;Febrero;14;85,8;964;13496
Europa;Alemania;Andalucía;Jaén;2022;3;Marzo;14,8;85,8;1235;18278
Europa;Alemania;Andalucía;Jaén;2022;4;Abril;12;85,8;1198;14376
Europa;Alemania;Andalucía;Jaén;2022;5;Mayo;12,3;85,8;1277;15707
Europa;Alemania;Andalucía;Jaén;2022;6;Junio;12,8;85,8;1157;14810
Europa;Alemania;Andalucía;Jaén;2022;7;Julio;12;85,8;1212;14544
Europa;Alemania;Andalucía;Jaén;2022;8;Agosto;14,5;85,8;1616;23432
Europa;Alemania;Andalucía;Jaén;2022;9;Septiembre;10,1;85,8;1240;12524
Europa;Alemania;Andalucía;Jaén;2022;10;Octubre;11,1;85,8;1360;15096
Europa;Alemania;Andalucía;Jaén;2022;11;Noviembre;12,5;85,8;548;6850
Europa;Alemania;Andalucía;Jaén;2022;12;Diciembre;12,4;85,8;1111;13776
Europa;Andorra;Andalucía;Jaén;2022;1;Enero;9;99,89;35;315
Europa;Andorra;Andalucía;Jaén;2022;4;Abril;8,1;99,89;74;599
Europa;Andorra;Andalucía;Jaén;2022;5;Mayo;8;99,89;30;240
Europa;Andorra;Andalucía;Jaén;2022;7;Julio;9,2;99,89;30;276
Europa;Andorra;Andalucía;Jaén;2022;8;Agosto;9,4;99,89;98;921
Europa;Andorra;Andalucía;Jaén;2022;9;Septiembre;11,7;99,89;54;632
Europa;Austria;Andalucía;Jaén;2022;1;Enero;8,6;85,98;542;4661
Europa;Austria;Andalucía;Jaén;2022;2;Febrero;11,1;85,98;348;3863
Europa;Austria;Andalucía;Jaén;2022;3;Marzo;7,1;85,98;415;2947
Europa;Austria;Andalucía;Jaén;2022;4;Abril;10,1;85,98;246;2485
Europa;Austria;Andalucía;Jaén;2022;5;Mayo;15,4;85,98;431;6637
Europa;Austria;Andalucía;Jaén;2022;6;Junio;11,8;85,98;255;3009
Europa;Austria;Andalucía;Jaén;2022;7;Julio;8,4;85,98;239;2008
Europa;Austria;Andalucía;Jaén;2022;8;Agosto;12,3;85,98;406;4994
Europa;Austria;Andalucía;Jaén;2022;9;Septiembre;9,9;85,98;282;2792
Europa;Austria;Andalucía;Jaén;2022;10;Octubre;8,5;85,98;360;3060
Europa;Austria;Andalucía;Jaén;2022;11;Noviembre;9,9;85,98;301;2980
Europa;Austria;Andalucía;Jaén;2022;12;Diciembre;11;85,98;343;3773
Europa;Bélgica;Andalucía;Jaén;2022;1;Enero;9,6;85,83;372;3571
Europa;Bélgica;Andalucía;Jaén;2022;2;Febrero;8,9;85,83;224;1994
Europa;Bélgica;Andalucía;Jaén;2022;3;Marzo;7,3;85,83;298;2175
Europa;Bélgica;Andalucía;Jaén;2022;4;Abril;7,4;85,83;450;3330
Europa;Bélgica;Andalucía;Jaén;2022;5;Mayo;7,6;85,83;418;3177
Europa;Bélgica;Andalucía;Jaén;2022;6;Junio;7,3;85,83;365;2665
Europa;Bélgica;Andalucía;Jaén;2022;7;Julio;2,9;85,83;1386;4019
Europa;Bélgica;Andalucía;Jaén;2022;8;Agosto;4,4;85,83;1082;4761
Europa;Bélgica;Andalucía;Jaén;2022;9;Septiembre;6,9;85,83;429;2960
Europa;Bélgica;Andalucía;Jaén;2022;10;Octubre;6,4;85,83;389;2490
Europa;Bélgica;Andalucía;Jaén;2022;11;Noviembre;6,6;85,83;341;2251
Europa;Bélgica;Andalucía;Jaén;2022;12;Diciembre;7,9;85,83;320;2528
Europa;Dinamarca;Andalucía;Jaén;2022;1;Enero;9,7;75,37;337;3269
Europa;Dinamarca;Andalucía;Jaén;2022;2;Febrero;10,1;75,37;235;2374
Europa;Dinamarca;Andalucía;Jaén;2022;3;Marzo;9,9;75,37;371;3673
Europa;Dinamarca;Andalucía;Jaén;2022;4;Abril;12;75,37;266;3192
Europa;Dinamarca;Andalucía;Jaén;2022;5;Mayo;14,2;75,37;359;5098
Europa;Dinamarca;Andalucía;Jaén;2022;6;Junio;13,6;75,37;244;3318
Europa;Dinamarca;Andalucía;Jaén;2022;7;Julio;9,8;75,37;257;2519
Europa;Dinamarca;Andalucía;Jaén;2022;8;Agosto;10,3;75,37;265;2730
Europa;Dinamarca;Andalucía;Jaén;2022;9;Septiembre;8,8;75,37;229;2015
Europa;Dinamarca;Andalucía;Jaén;2022;10;Octubre;7,6;75,37;297;2257
Europa;Dinamarca;Andalucía;Jaén;2022;11;Noviembre;10,2;75,37;239;2438
Europa;Dinamarca;Andalucía;Jaén;2022;12;Diciembre;9,6;75,37;319;3062
Europa;Francia;Andalucía;Jaén;2022;1;Enero;13,5;68,85;3052;41202
Europa;Francia;Andalucía;Jaén;2022;2;Febrero;13,4;68,85;2299;30807
Europa;Francia;Andalucía;Jaén;2022;3;Marzo;14,4;68,85;2852;41069
Europa;Francia;Andalucía;Jaén;2022;4;Abril;11,2;68,85;3372;37766
Europa;Francia;Andalucía;Jaén;2022;5;Mayo;11;68,85;3751;41261
Europa;Francia;Andalucía;Jaén;2022;6;Junio;12,1;68,85;3044;36832
Europa;Francia;Andalucía;Jaén;2022;7;Julio;7,1;68,85;5123;36373
Europa;Francia;Andalucía;Jaén;2022;8;Agosto;8,5;68,85;6584;55964
Europa;Francia;Andalucía;Jaén;2022;9;Septiembre;9,1;68,85;3175;28893
Europa;Francia;Andalucía;Jaén;2022;10;Octubre;9,5;68,85;2565;24368
Europa;Francia;Andalucía;Jaén;2022;11;Noviembre;10,4;68,85;2853;29671
Europa;Francia;Andalucía;Jaén;2022;12;Diciembre;10,7;68,85;2689;28772
Europa;Irlanda;Andalucía;Jaén;2022;1;Enero;12,4;72,78;133;1649
Europa;Irlanda;Andalucía;Jaén;2022;2;Febrero;9,4;72,78;74;696
Europa;Irlanda;Andalucía;Jaén;2022;3;Marzo;8,3;72,78;122;1013
Europa;Irlanda;Andalucía;Jaén;2022;4;Abril;6,3;72,78;169;1065
Europa;Irlanda;Andalucía;Jaén;2022;5;Mayo;10,2;72,78;129;1316
Europa;Irlanda;Andalucía;Jaén;2022;6;Junio;10;72,78;113;1130
Europa;Irlanda;Andalucía;Jaén;2022;7;Julio;11,9;72,78;117;1392
Europa;Irlanda;Andalucía;Jaén;2022;8;Agosto;9,2;72,78;240;2208
Europa;Irlanda;Andalucía;Jaén;2022;9;Septiembre;9,2;72,78;193;1776
Europa;Irlanda;Andalucía;Jaén;2022;10;Octubre;9,7;72,78;60;582
Europa;Irlanda;Andalucía;Jaén;2022;11;Noviembre;7,2;72,78;64;461
Europa;Irlanda;Andalucía;Jaén;2022;12;Diciembre;6,6;72,78;94;620
Europa;Italia;Andalucía;Jaén;2022;1;Enero;10,4;51,29;575;5980
Europa;Italia;Andalucía;Jaén;2022;2;Febrero;9;51,29;419;3771
Europa;Italia;Andalucía;Jaén;2022;3;Marzo;9,8;51,29;394;3861
Europa;Italia;Andalucía;Jaén;2022;4;Abril;6,5;51,29;543;3530
Europa;Italia;Andalucía;Jaén;2022;5;Mayo;7,6;51,29;562;4271
Europa;Italia;Andalucía;Jaén;2022;6;Junio;8,3;51,29;511;4241
Europa;Italia;Andalucía;Jaén;2022;7;Julio;7,5;51,29;539;4043
Europa;Italia;Andalucía;Jaén;2022;8;Agosto;9,8;51,29;598;5860
Europa;Italia;Andalucía;Jaén;2022;9;Septiembre;7,6;51,29;553;4203
Europa;Italia;Andalucía;Jaén;2022;10;Octubre;7,7;51,29;692;5328
Europa;Italia;Andalucía;Jaén;2022;11;Noviembre;8,8;51,29;596;5245
Europa;Italia;Andalucía;Jaén;2022;12;Diciembre;8,8;51,29;590;5192
Europa;Noruega;Andalucía;Jaén;2022;1;Enero;13,1;80,52;38;498
Europa;Noruega;Andalucía;Jaén;2022;4;Abril;6,5;80,52;34;221
Europa;Noruega;Andalucía;Jaén;2022;7;Julio;11,4;80,52;46;524
Europa;Noruega;Andalucía;Jaén;2022;10;Octubre;5,2;80,52;36;187
Europa;Noruega;Andalucía;Jaén;2022;12;Diciembre;9;80,52;33;297
Europa;Países Bajos;Andalucía;Jaén;2022;1;Enero;10,8;68,2;2917;31504
Europa;Países Bajos;Andalucía;Jaén;2022;2;Febrero;10,9;68,2;2202;24002
Europa;Países Bajos;Andalucía;Jaén;2022;3;Marzo;10,4;68,2;2899;30150
Europa;Países Bajos;Andalucía;Jaén;2022;4;Abril;8,7;68,2;2948;25648
Europa;Países Bajos;Andalucía;Jaén;2022;5;Mayo;8,8;68,2;3800;33440
Europa;Países Bajos;Andalucía;Jaén;2022;6;Junio;8,7;68,2;3567;31033
Europa;Países Bajos;Andalucía;Jaén;2022;7;Julio;7,2;68,2;5071;36511
Europa;Países Bajos;Andalucía;Jaén;2022;8;Agosto;9,5;68,2;3192;30324
Europa;Países Bajos;Andalucía;Jaén;2022;9;Septiembre;6,8;68,2;4658;31674
Europa;Países Bajos;Andalucía;Jaén;2022;10;Octubre;6,7;68,2;5506;36890
Europa;Países Bajos;Andalucía;Jaén;2022;11;Noviembre;8,4;68,2;4161;34952
Europa;Países Bajos;Andalucía;Jaén;2022;12;Diciembre;8,4;68,2;4816;40454
Europa;Polonia;Andalucía;Jaén;2022;1;Enero;9;52,72;281;2529
Europa;Polonia;Andalucía;Jaén;2022;2;Febrero;7,7;52,72;177;1363
Europa;Polonia;Andalucía;Jaén;2022;3;Marzo;7,4;52,72;217;1606
Europa;Polonia;Andalucía;Jaén;2022;4;Abril;7,1;52,72;268;1903
Europa;Polonia;Andalucía;Jaén;2022;5;Mayo;7,8;52,72;294;2293
Europa;Polonia;Andalucía;Jaén;2022;6;Junio;7,7;52,72;237;1825
Europa;Polonia;Andalucía;Jaén;2022;7;Julio;3,5;52,72;687;2405
Europa;Polonia;Andalucía;Jaén;2022;8;Agosto;5;52,72;541;2705
Europa;Polonia;Andalucía;Jaén;2022;9;Septiembre;6,3;52,72;330;2079
Europa;Polonia;Andalucía;Jaén;2022;10;Octubre;7;52,72;264;1848
Europa;Polonia;Andalucía;Jaén;2022;11;Noviembre;7,2;52,72;230;1656
Europa;Polonia;Andalucía;Jaén;2022;12;Diciembre;8;52,72;260;2080
Europa;Portugal;Andalucía;Jaén;2022;1;Enero;9,6;82,28;311;2986
Europa;Portugal;Andalucía;Jaén;2022;2;Febrero;10,8;82,28;251;2711
Europa;Portugal;Andalucía;Jaén;2022;3;Marzo;12,4;82,28;330;4092
Europa;Portugal;Andalucía;Jaén;2022;4;Abril;8,2;82,28;482;3952
Europa;Portugal;Andalucía;Jaén;2022;5;Mayo;9,4;82,28;329;3093
Europa;Portugal;Andalucía;Jaén;2022;6;Junio;7;82,28;425;2975
Europa;Portugal;Andalucía;Jaén;2022;7;Julio;10;82,28;397;3970
Europa;Portugal;Andalucía;Jaén;2022;8;Agosto;11,7;82,28;451;5277
Europa;Portugal;Andalucía;Jaén;2022;9;Septiembre;7,4;82,28;493;3648
Europa;Portugal;Andalucía;Jaén;2022;10;Octubre;9,1;82,28;210;1911
Europa;Portugal;Andalucía;Jaén;2022;11;Noviembre;9,6;82,28;199;1910
Europa;Portugal;Andalucía;Jaén;2022;12;Diciembre;10;82,28;276;2760
Europa;Reino Unido;Andalucía;Jaén;2022;1;Enero;12,3;77,92;786;9668
Europa;Reino Unido;Andalucía;Jaén;2022;2;Febrero;9,4;77,92;642;6035
Europa;Reino Unido;Andalucía;Jaén;2022;3;Marzo;10,4;77,92;711;7394
Europa;Reino Unido;Andalucía;Jaén;2022;4;Abril;9,6;77,92;1424;13670
Europa;Reino Unido;Andalucía;Jaén;2022;5;Mayo;9,3;77,92;1124;10453
Europa;Reino Unido;Andalucía;Jaén;2022;6;Junio;9,4;77,92;993;9334
Europa;Reino Unido;Andalucía;Jaén;2022;7;Julio;9,7;77,92;1102;10689
Europa;Reino Unido;Andalucía;Jaén;2022;8;Agosto;11,1;77,92;1377;15285
Europa;Reino Unido;Andalucía;Jaén;2022;9;Septiembre;9,2;77,92;1079;9927
Europa;Reino Unido;Andalucía;Jaén;2022;10;Octubre;8,7;77,92;1037;9022
Europa;Reino Unido;Andalucía;Jaén;2022;11;Noviembre;8,3;77,92;521;4324
Europa;Reino Unido;Andalucía;Jaén;2022;12;Diciembre;7,5;77,92;665;4988
Europa;Rumanía;Andalucía;Jaén;2022;1;Enero;11,8;70,59;154;1817
Europa;Rumanía;Andalucía;Jaén;2022;2;Febrero;10,2;70,59;114;1163
Europa;Rumanía;Andalucía;Jaén;2022;3;Marzo;6,7;70,59;114;764
Europa;Rumanía;Andalucía;Jaén;2022;4;Abril;6,7;70,59;92;616
Europa;Rumanía;Andalucía;Jaén;2022;5;Mayo;6,4;70,59;135;864
Europa;Rumanía;Andalucía;Jaén;2022;6;Junio;5,8;70,59;109;632
Europa;Rumanía;Andalucía;Jaén;2022;7;Julio;7,3;70,59;92;672
Europa;Rumanía;Andalucía;Jaén;2022;8;Agosto;7,6;70,59;91;692
Europa;Rumanía;Andalucía;Jaén;2022;9;Septiembre;6,9;70,59;106;731
Europa;Rumanía;Andalucía;Jaén;2022;10;Octubre;5,4;70,59;117;632
Europa;Rumanía;Andalucía;Jaén;2022;11;Noviembre;6,5;70,59;132;858
Europa;Rumanía;Andalucía;Jaén;2022;12;Diciembre;9,2;70,59;179;1647
Europa;Suecia;Andalucía;Jaén;2022;1;Enero;12,6;74,8;838;10559
Europa;Suecia;Andalucía;Jaén;2022;2;Febrero;12,3;74,8;772;9496
Europa;Suecia;Andalucía;Jaén;2022;3;Marzo;16,9;74,8;1011;17086
Europa;Suecia;Andalucía;Jaén;2022;4;Abril;11,2;74,8;931;10427
Europa;Suecia;Andalucía;Jaén;2022;5;Mayo;12,8;74,8;1157;14810
